Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[disease],Characteristics[organism part],Characteristics[cell type],Characteristics[stimulus],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[stimulus],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Human_Th0_72h_1,ERS2041567,SAMEA104423625,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_28,group 28,sequencing assay,ERX2271416,19480_4_28_r2.fq.gz,19480_4_28_r2.fq.gz,ERR2217224,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217224/ERR2217224_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_1,ERS2041567,SAMEA104423625,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_28,group 28,sequencing assay,ERX2271416,19506_6_28_r1.fq.gz,19506_6_28_r1.fq.gz,ERR2217225,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217225/ERR2217225_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_1,ERS2041567,SAMEA104423625,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_28,group 28,sequencing assay,ERX2271416,19506_6_28_r2.fq.gz,19506_6_28_r2.fq.gz,ERR2217225,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217225/ERR2217225_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_1,ERS2041567,SAMEA104423625,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_28,group 28,sequencing assay,ERX2271416,19506_7_28_r1.fq.gz,19506_7_28_r1.fq.gz,ERR2217226,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217226/ERR2217226_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_1,ERS2041567,SAMEA104423625,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_28,group 28,sequencing assay,ERX2271416,19506_7_28_r2.fq.gz,19506_7_28_r2.fq.gz,ERR2217226,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217226/ERR2217226_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_29,group 29,sequencing assay,ERX2271417,19480_1_29_r1.fq.gz,19480_1_29_r1.fq.gz,ERR2217227,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217227/ERR2217227_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_29,group 29,sequencing assay,ERX2271417,19480_1_29_r2.fq.gz,19480_1_29_r2.fq.gz,ERR2217227,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217227/ERR2217227_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_29,group 29,sequencing assay,ERX2271417,19480_2_29_r1.fq.gz,19480_2_29_r1.fq.gz,ERR2217228,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217228/ERR2217228_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_29,group 29,sequencing assay,ERX2271417,19480_2_29_r2.fq.gz,19480_2_29_r2.fq.gz,ERR2217228,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217228/ERR2217228_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_29,group 29,sequencing assay,ERX2271417,19480_3_29_r1.fq.gz,19480_3_29_r1.fq.gz,ERR2217229,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217229/ERR2217229_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_29,group 29,sequencing assay,ERX2271417,19480_3_29_r2.fq.gz,19480_3_29_r2.fq.gz,ERR2217229,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217229/ERR2217229_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_29,group 29,sequencing assay,ERX2271417,19480_4_29_r1.fq.gz,19480_4_29_r1.fq.gz,ERR2217230,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217230/ERR2217230_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_29,group 29,sequencing assay,ERX2271417,19480_4_29_r2.fq.gz,19480_4_29_r2.fq.gz,ERR2217230,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217230/ERR2217230_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_29,group 29,sequencing assay,ERX2271417,19506_6_29_r1.fq.gz,19506_6_29_r1.fq.gz,ERR2217231,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217231/ERR2217231_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_29,group 29,sequencing assay,ERX2271417,19506_6_29_r2.fq.gz,19506_6_29_r2.fq.gz,ERR2217231,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217231/ERR2217231_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_29,group 29,sequencing assay,ERX2271417,19506_7_29_r1.fq.gz,19506_7_29_r1.fq.gz,ERR2217232,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217232/ERR2217232_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_2,ERS2041568,SAMEA104423626,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_29,group 29,sequencing assay,ERX2271417,19506_7_29_r2.fq.gz,19506_7_29_r2.fq.gz,ERR2217232,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217232/ERR2217232_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_30,group 30,sequencing assay,ERX2271418,19480_1_30_r1.fq.gz,19480_1_30_r1.fq.gz,ERR2217233,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217233/ERR2217233_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_30,group 30,sequencing assay,ERX2271418,19480_1_30_r2.fq.gz,19480_1_30_r2.fq.gz,ERR2217233,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217233/ERR2217233_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_30,group 30,sequencing assay,ERX2271418,19480_2_30_r1.fq.gz,19480_2_30_r1.fq.gz,ERR2217234,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217234/ERR2217234_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_30,group 30,sequencing assay,ERX2271418,19480_2_30_r2.fq.gz,19480_2_30_r2.fq.gz,ERR2217234,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217234/ERR2217234_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_30,group 30,sequencing assay,ERX2271418,19480_3_30_r1.fq.gz,19480_3_30_r1.fq.gz,ERR2217235,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217235/ERR2217235_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_30,group 30,sequencing assay,ERX2271418,19480_3_30_r2.fq.gz,19480_3_30_r2.fq.gz,ERR2217235,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217235/ERR2217235_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_30,group 30,sequencing assay,ERX2271418,19480_4_30_r1.fq.gz,19480_4_30_r1.fq.gz,ERR2217236,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217236/ERR2217236_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_30,group 30,sequencing assay,ERX2271418,19480_4_30_r2.fq.gz,19480_4_30_r2.fq.gz,ERR2217236,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217236/ERR2217236_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_30,group 30,sequencing assay,ERX2271418,19506_6_30_r1.fq.gz,19506_6_30_r1.fq.gz,ERR2217237,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217237/ERR2217237_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_30,group 30,sequencing assay,ERX2271418,19506_6_30_r2.fq.gz,19506_6_30_r2.fq.gz,ERR2217237,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217237/ERR2217237_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_30,group 30,sequencing assay,ERX2271418,19506_7_30_r1.fq.gz,19506_7_30_r1.fq.gz,ERR2217238,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217238/ERR2217238_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th0_72h_3,ERS2041569,SAMEA104423627,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_72h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_30,group 30,sequencing assay,ERX2271418,19506_7_30_r2.fq.gz,19506_7_30_r2.fq.gz,ERR2217238,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217238/ERR2217238_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),72,hour,EFO,UO_0000032
Human_Th2_05h_1,ERS2041570,SAMEA104423628,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_31,group 31,sequencing assay,ERX2271419,19480_1_31_r1.fq.gz,19480_1_31_r1.fq.gz,ERR2217239,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217239/ERR2217239_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th2_05h_1,ERS2041570,SAMEA104423628,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_31,group 31,sequencing assay,ERX2271419,19480_1_31_r2.fq.gz,19480_1_31_r2.fq.gz,ERR2217239,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217239/ERR2217239_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th2_05h_1,ERS2041570,SAMEA104423628,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_31,group 31,sequencing assay,ERX2271419,19480_2_31_r1.fq.gz,19480_2_31_r1.fq.gz,ERR2217240,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217240/ERR2217240_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th2_05h_1,ERS2041570,SAMEA104423628,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_31,group 31,sequencing assay,ERX2271419,19480_2_31_r2.fq.gz,19480_2_31_r2.fq.gz,ERR2217240,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217240/ERR2217240_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th2_05h_1,ERS2041570,SAMEA104423628,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 2 cell,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th2_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_31,group 31,sequencing assay,ERX2271419,19480_3_31_r1.fq.gz,19480_3_31_r1.fq.gz,ERR2217241,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217241/ERR2217241_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter) and interleukin-4 (10 nanogram per milliliter),0.5,hour,EFO,UO_0000032
