Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[organism part],Characteristics[cell type],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_14,sequencing assay,ERX2274066,13453_2_14_r2.fq.gz,13453_2_14_r2.fq.gz,ERR2220681,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220681/ERR2220681_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_27,sequencing assay,ERX2274067,13100_1_27_r1.fq.gz,13100_1_27_r1.fq.gz,ERR2220682,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220682/ERR2220682_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_27,sequencing assay,ERX2274067,13100_1_27_r2.fq.gz,13100_1_27_r2.fq.gz,ERR2220682,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220682/ERR2220682_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_27,sequencing assay,ERX2274067,13100_2_27_r1.fq.gz,13100_2_27_r1.fq.gz,ERR2220683,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220683/ERR2220683_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_27,sequencing assay,ERX2274067,13100_2_27_r2.fq.gz,13100_2_27_r2.fq.gz,ERR2220683,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220683/ERR2220683_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_27,sequencing assay,ERX2274067,13143_1_27_r1.fq.gz,13143_1_27_r1.fq.gz,ERR2220684,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220684/ERR2220684_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_27,sequencing assay,ERX2274067,13143_1_27_r2.fq.gz,13143_1_27_r2.fq.gz,ERR2220684,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220684/ERR2220684_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_27,sequencing assay,ERX2274067,13143_2_27_r1.fq.gz,13143_2_27_r1.fq.gz,ERR2220685,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220685/ERR2220685_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_27,sequencing assay,ERX2274067,13143_2_27_r2.fq.gz,13143_2_27_r2.fq.gz,ERR2220685,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220685/ERR2220685_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_27,sequencing assay,ERX2274067,13453_1_27_r1.fq.gz,13453_1_27_r1.fq.gz,ERR2220686,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220686/ERR2220686_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_27,sequencing assay,ERX2274067,13453_1_27_r2.fq.gz,13453_1_27_r2.fq.gz,ERR2220686,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220686/ERR2220686_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_27,sequencing assay,ERX2274067,13453_2_27_r1.fq.gz,13453_2_27_r1.fq.gz,ERR2220687,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220687/ERR2220687_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_1,ERS2047455,SAMEA104429513,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_27,sequencing assay,ERX2274067,13453_2_27_r2.fq.gz,13453_2_27_r2.fq.gz,ERR2220687,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220687/ERR2220687_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_28,sequencing assay,ERX2274068,13100_1_28_r1.fq.gz,13100_1_28_r1.fq.gz,ERR2220688,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220688/ERR2220688_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_28,sequencing assay,ERX2274068,13100_1_28_r2.fq.gz,13100_1_28_r2.fq.gz,ERR2220688,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220688/ERR2220688_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_28,sequencing assay,ERX2274068,13100_2_28_r1.fq.gz,13100_2_28_r1.fq.gz,ERR2220689,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220689/ERR2220689_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_28,sequencing assay,ERX2274068,13100_2_28_r2.fq.gz,13100_2_28_r2.fq.gz,ERR2220689,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220689/ERR2220689_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_28,sequencing assay,ERX2274068,13143_1_28_r1.fq.gz,13143_1_28_r1.fq.gz,ERR2220690,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220690/ERR2220690_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_28,sequencing assay,ERX2274068,13143_1_28_r2.fq.gz,13143_1_28_r2.fq.gz,ERR2220690,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220690/ERR2220690_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_28,sequencing assay,ERX2274068,13143_2_28_r1.fq.gz,13143_2_28_r1.fq.gz,ERR2220691,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220691/ERR2220691_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_28,sequencing assay,ERX2274068,13143_2_28_r2.fq.gz,13143_2_28_r2.fq.gz,ERR2220691,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220691/ERR2220691_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_28,sequencing assay,ERX2274068,13453_1_28_r1.fq.gz,13453_1_28_r1.fq.gz,ERR2220692,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220692/ERR2220692_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_28,sequencing assay,ERX2274068,13453_1_28_r2.fq.gz,13453_1_28_r2.fq.gz,ERR2220692,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220692/ERR2220692_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_28,sequencing assay,ERX2274068,13453_2_28_r1.fq.gz,13453_2_28_r1.fq.gz,ERR2220693,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220693/ERR2220693_1.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
Mouse_Th2_72h_2,ERS2047456,SAMEA104429514,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_72h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_28,sequencing assay,ERX2274068,13453_2_28_r2.fq.gz,13453_2_28_r2.fq.gz,ERR2220693,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220693/ERR2220693_2.fastq.gz,150,76,Mus musculus,72,hour,EFO,UO_0000032
